id,text,timestamp,city,state_id,state_name,county_name,lat,lng
1079254828688334850,"In case of a power outage, please provide your a/c number and any nearby landmark e.g. a school. This will help us book outage and follow up. ^SW",2018-12-30 05:56:17,North Bennington,VT,Vermont,Bennington,42.924,-73.2411
1079253869367099393,Power has been restored to all members affected by the outage off of our Union Springs substation. Thank you for your patience and understanding.,2018-12-30 05:52:28,Manchester-by-the-Sea,MA,Massachusetts,Essex,42.5779,-70.7689
1079253511194390529,"During the same time period there were also numerous power outages, however brief, in the Bay Area, CA.  Curious minds hate coincidence...",2018-12-30 05:51:03,South Eliot,ME,Maine,York,43.1287,-70.7952
1079251973369675778,@CityPowerJhb @HermanMashaba @CityofJoburgZA Power outage at Park Station. It's unacceptable that this intermodal transport hub has no emergency power supply.,2018-12-30 05:44:56,Cavendish,VT,Vermont,Windsor,43.3863,-72.6065
1079251380068507648,"After a rough landing, I am so happy to be going home....sleep in my own bed...back in the best state ever... what? What is that I hear? power outage at LAX so our gate is not open, were going to be sitting on the airfield for awhile? Changed my mind, worst state ever. I'm tired.",2018-12-30 05:42:35,Quonochontaug,RI,Rhode Island,Washington,41.3447,-71.7061
1079249928889733122,Further power outages expected,2018-12-30 05:36:49,Beecher Falls,VT,Vermont,Essex,45.00899999999999,-71.4935
1079249898153885696,Four Seasons shopping mall reopens after temporary closure due to power outage caused by crash - WGHP FOX 8 Greensboro http://ow.ly/l9Z5101pYiF pic.twitter.com/Iqx2miaLUP,2018-12-30 05:36:41,Unity,ME,Maine,Waldo,44.6154,-69.3342
1079249221436489728,"Good morning. In case of a power outage, please provide your a/c number and any nearby landmark e.g. a school. This will help us book outage and follow up. ^SW",2018-12-30 05:34:00,Forestdale,MA,Massachusetts,Barnstable,41.6846,-70.5081
1079249108588785664,"A new one from Port-Harcourt.When I reported rather than have it investigated I was asked to give the names of those asking for the money.
Anyways can we just have power for today?Our foods have all gone bad and yet we'll pay for the outage.",2018-12-30 05:33:33,Somersworth,NH,New Hampshire,Strafford,43.2534,-70.8856
1079249055648235520,"@OfficialPHED @NERCNG There's been power outage in this part of Eket for 3days without anyone telling us the reason.This inhuman act you guys mete to your customers is unbecoming,you throw us into utter darkness for as long as you desire...",2018-12-30 05:33:21,Brookville,MA,Massachusetts,Norfolk,42.1251,-71.0092
1079248544421330944,"#Samba_Bank has built a slide on the footpath  in fron of #Billys_Towers #Rashid Minhas_Road. This is almost invisible when there is a power outage. I know of at least 4 accidents due to this slide in which people were injured, one sustained an ankle fracture.",2018-12-30 05:31:19,Boxford,MA,Massachusetts,Essex,42.6695,-70.9831
1079247869582823424,"Morris Township power outage affects 1,500 customers http://dlvr.it/Qvd03Q pic.twitter.com/HPZDVskYa4",2018-12-30 05:28:38,Teaticket,MA,Massachusetts,Barnstable,41.5624,-70.5858
1079247506385588224,"Hi @KenyaPower_Care residents from Kapseret, Airport all the way to Mosoriot, Nandi have experienced major power outages for 3 consecutive days. DO SOMETHING ABOUT IT!!!",2018-12-30 05:27:11,Hampton,NH,New Hampshire,Rockingham,42.9428,-70.8261
1079246263453929473,"Holy crap 
Along with power plant “blue-sky specials” outages in 37 states, and the trump shutdown, this is cause for great concern 
#CyberattackOnThePress",2018-12-30 05:22:15,Wellesley,MA,Massachusetts,Norfolk,42.3043,-71.2855
1079245884314005504,We are currently experiencing a power outage north of Durango along Highway 550 impacting more than 950 members. LPEA linemen have been dispatched to the area to inspect the electric distribution equipment. #LPEA #OutageUpdate,2018-12-30 05:20:44,West Topsham,VT,Vermont,Orange,44.1151,-72.3118
1079245460878041089,"In light of the recent transformer ""malfuctions"", it is interesting to note this draft for ""Surviving a Catastrophic Power Outage"" issued December 2018:
https://www.dhs.gov/sites/default/files/publications/NIAC%20Catastrophic%20Power%20Outage%20Study_508%20FINAL.pdf …pic.twitter.com/oe9qEEPKub",2018-12-30 05:19:03,Andover,MA,Massachusetts,Essex,42.6554,-71.1418
1079244981787869184,5 ways to keep your #phone charged in a power #outage - http://CNN.com  http://bit.ly/XPqUJX ,2018-12-30 05:17:09,Pigeon Cove,MA,Massachusetts,Essex,42.6737,-70.6328
1079243064005189632,.@Delta Stuck on tarmac at LAX. No updates other than “power outage earlier today” which may have affected fueling of planes. Missing all last connecting flights this evening. Really unhappy and very disappointed.,2018-12-30 05:09:32,Freeport,ME,Maine,Cumberland,43.857,-70.1026
1079242882052059137,Power Outage: 03:47PM: (861 premises) - Rosedale (850) Flynn (11) Restoration: 09:30PM 30/12 See https://www.outagetracker.com.au  #vicPower,2018-12-30 05:08:49,Broad Brook,CT,Connecticut,Hartford,41.9097,-72.5426
1079242620101189632,there was no power outage this morning I keep up with the Mudbugs each day and they didn’t tell anything I think u were referring to this past early Thursday morning when we had weather threats,2018-12-30 05:07:46,Mystic,CT,Connecticut,New London,41.3573,-71.9548
1079242499879768064,We are currently experiencing an outage affecting approximately 400 member-owners off of our Union Springs substation. Crews are working to restore power. pic.twitter.com/vxuIlkUmno,2018-12-30 05:07:17,Westminster,VT,Vermont,Windham,43.0739,-72.4551
1079242174976397314,Four Seasons Mall closed due to power outage http://bit.ly/2CH74wh pic.twitter.com/sLjsyyH7j2,2018-12-30 05:06:00,Maynard,MA,Massachusetts,Middlesex,42.4264,-71.4561
1079241808864034823,"New US Federal Report:  ""How can the nation best
prepare for and recover from a catastrophic power outage, regardless of the cause?"" http://bit.ly/2AkSqsK ",2018-12-30 05:04:33,Kittery Point,ME,Maine,York,43.0883,-70.6988
1079241541699268608,I hate power outages until the power comes back on. Then I miss the silence and the tranquility that I didn't realize I had.,2018-12-30 05:03:29,Reading,MA,Massachusetts,Middlesex,42.5351,-71.1056
1079240895856328704,"LA Times printing process shut down due to computer virus. CenturyLink communications systems have widespread outages, still under investigation. Power outages in NYC due to a failure of equipment monitoring voltage. Is it just me, or is this what a cyberattack would look like?",2018-12-30 05:00:55,Westerly,RI,Rhode Island,Washington,41.3723,-71.8069
1079240806811222017,It’s all because that power outage this morning ,2018-12-30 05:00:34,Naugatuck,CT,Connecticut,New Haven,41.489,-73.0518
1079240259458789376,we had word wid aen sir due to 220 kv shut down power outage in ur area supply will resume asap.......,2018-12-30 04:58:23,Bethlehem,NH,New Hampshire,Grafton,44.2792,-71.6881
1079239854024806403,Líbí se mi video @YouTube http://youtu.be/-YdOilTptmM?a  6 items to have for long term power outages,2018-12-30 04:56:47,Orleans,MA,Massachusetts,Barnstable,41.7899,-70.0009
1079239832419872768,Přidal(a) jsem do seznamu videí @YouTube video http://youtu.be/-YdOilTptmM?a  6 items to have for long term power outages,2018-12-30 04:56:42,Fitchburg,MA,Massachusetts,Worcester,42.5912,-71.8156
1079239670863708161,"How @KenyaPower_Care are crawling lying about power outage 9hrs later, NOTHING DONE! Back left pic.twitter.com/lY1jXm9MTN",2018-12-30 04:56:03,Soldier Pond,ME,Maine,Aroostook,47.1562,-68.5759
1079239364595589121,"@CityTshwane Power outage in Montanapark area , please attend",2018-12-30 04:54:50,West Swanzey,NH,New Hampshire,Cheshire,42.871,-72.3225
1079239222958219264,There was a bad storm and power outage in BC this Christmas but luckily the @bc_fdc managed to get things running for the day we had train tickets booked!  It was so pretty  https://www.instagram.com/p/Br_658Khjmo/?utm_source=ig_twitter_share&igshid=lf8cssd8uedh …,2018-12-30 04:54:16,Melrose,MA,Massachusetts,Middlesex,42.4556,-71.059
1079238822204891136,@SCE Any update on power outage in 91711?,2018-12-30 04:52:41,Stonington,CT,Connecticut,New London,41.3344,-71.9033
1079238484341096448,No stream tonight unfortunately! Power outage in my area!! I'll stream tomorrow to make up for it.  Everyone have a good Saturday night! pic.twitter.com/O8Ns9fEOq7,2018-12-30 04:51:20,South Woodstock,CT,Connecticut,Windham,41.9275,-71.9627
1079236400757669888,@comcastcares You chat support is completely useless. You clearly have outage issues in the 94960 area and your support staff tells us to power cycle the TV? #comcastfail,2018-12-30 04:43:03,Franklin,MA,Massachusetts,Norfolk,42.0834,-71.3967
1079235929393545216,THERE WAS JUST A POWER OUTAGE HELLO????,2018-12-30 04:41:11,Warner,NH,New Hampshire,Merrimack,43.2843,-71.824
1079234406190063621,Power outage took out the 8 Chan  Boards... https://twitter.com/40_head/status/1079232900594229248 …,2018-12-30 04:35:08,Ashland,ME,Maine,Aroostook,46.6241,-68.3964
1079232900594229248,"#PowerOutages #QAnon #WWG1WGA

We need to look up the exact addresses of the electrical outages. 

Perhaps the outages occurred to knock out power, phones, etc...as arrests were being made?

Take out the ability for people to communicate, escape, use security systems etc.? Maybe?",2018-12-30 04:29:09,Marblehead,MA,Massachusetts,Essex,42.4991,-70.8637
1079232236396912640,@KenyaPower_Care there is power outage in kikuyu muguku area kindly assist,2018-12-30 04:26:30,Kokadjo,ME,Maine,Piscataquis,45.6712,-69.447
1079231581154406400,There are power outages across south Carrollton. Report any outages to Oncor so that power can be restored as soon as possible. Outages can also be tracked on the Oncor website. http://stormcenter.oncor.com/external/default.html …,2018-12-30 04:23:54,Hardwick,VT,Vermont,Caledonia,44.5022,-72.3653
1079231374920429570,"After all the power outages last winter, I firmly believe that you can never have too many anime/cartoon blankets.",2018-12-30 04:23:05,Bantam,CT,Connecticut,Litchfield,41.7247,-73.2422
1079229823686344704,"There is currently a power outage in the Buri Buri area of South San Francisco and several traffic signals are being effected. You are asked to drive with caution if traveling through the west side of South San Francisco, between El Camino Real and Junipero Serra Boulevard.",2018-12-30 04:16:55,Salem,MA,Massachusetts,Essex,42.51300000000001,-70.9021
1079229774436933633,"We just had a four hours long power outage here in northern Czechia during which I began to imagine the collapse of the society, myself hunting deer and protecting my cats from intruders. I love electricity. I <3 electricity.  Electricity FTW.",2018-12-30 04:16:44,Brownville Junction,ME,Maine,Piscataquis,45.3501,-69.0523
1079229091100966912,"UPDATE on outage between Brenham & Chappell Hill: Power has been restored to all members affected by this outage. We greatly appreciate your patience and understanding while we worked to get your power back on. Have a wonderful, safe weekend.",2018-12-30 04:14:01,Bridgton,ME,Maine,Cumberland,44.0735,-70.71
1079228547128946688,New post (Four Seasons shopping mall reopens after temporary closure due to power outage caused by crash) has been published on Breaking News - https://breakingnewshome.com/index.php/2018/12/30/four-seasons-shopping-mall-reopens-after-temporary-closure-due-to-power-outage-caused-by-crash/ …pic.twitter.com/YfPxqrEKbt,2018-12-30 04:11:51,Provincetown,MA,Massachusetts,Barnstable,42.0528,-70.1869
1079227204247023616,@PGE4Me  3rd power outage at my house in the span of weeks.  What’s the plan to get this issue resolved?,2018-12-30 04:06:31,Cheshire,MA,Massachusetts,Berkshire,42.5612,-73.1624
1079226893919047680,"LOL it’s still an hour and a half from Biloxi (Metairie). My sister finally went after she dropped me off at the airport (her first time) and she called and was like, “You’re not gonna believe this. They were closed for a power outage.”",2018-12-30 04:05:17,Canton Valley,CT,Connecticut,Hartford,41.8316,-72.8978
1079226059936149507,@CityTshwane in soshanguve there's power outage,2018-12-30 04:01:58,Castine,ME,Maine,Hancock,44.3923,-68.8067
1079225097410486272,Several Reports of Power Outages in Cheney. Also reports of powerlines down. Is your power out?,2018-12-30 03:58:08,Georges Mills,NH,New Hampshire,Sullivan,43.4317,-72.0673
1079224824105439232,We love a good power outage,2018-12-30 03:57:03,Clicquot,MA,Massachusetts,Norfolk,42.1715,-71.3523
1079222802161549312,"Crews working to replace a device that caused an outage affecting 246 members near the intersection of US 290 & CR 87, east Brenham in Washington Co. We expect repair to be completed & power restored in about 40 mins. Thanks for your patience during this outage.",2018-12-30 03:49:01,Ocean Grove,MA,Massachusetts,Bristol,41.7281,-71.2098
1079221932380303360,Power outage sucks,2018-12-30 03:45:34,Pinehurst,MA,Massachusetts,Middlesex,42.5334,-71.234
1079221088435920896,The gales of December. #again. #bcstorm How many power outages tonight? #yyj,2018-12-30 03:42:13,Rye Beach,NH,New Hampshire,Rockingham,42.9768,-70.7656
1079220990264061952, Outage update: There is a tree on one of the lines. Crews are working to clear the obstruction. Power is estimated to be back on by 10 p.m.,2018-12-30 03:41:49,Fairfax,VT,Vermont,Franklin,44.6695,-73.0106
1079220933263532033,"I live on a major Blvd in a big city. During a power outage, the traffic lights f/ a major intersection were off. People traversed by giving & taking the right of way. It went smooth. Then, cops came & directed traffic & everything came to a halt. MOS is, Gov makes things worse..",2018-12-30 03:41:36,Thompsonville,CT,Connecticut,Hartford,41.9916,-72.5965
1079220240012046337,@PGE4Me what the hell is going on AGAIN in south San Francisco?  Our power outages are weekly because you refuse to fix or repair your outdated equipment. Get it together you corrupt company.,2018-12-30 03:38:50,Clicquot,MA,Massachusetts,Norfolk,42.1715,-71.3523
1079218665411637248,"Rather late to put out a travel advisory, don't you think? We were here at 7 am and it had been down for 45 mins before that. There's a free for all happening at the check-in counters right now. Surely you should have some emergency measures for power outage and systems failures?",2018-12-30 03:32:35,Lawrence,MA,Massachusetts,Essex,42.7003,-71.1626
1079217168418521089,@CarrolltonTX Any reason for the power outage near the intersection of Belt Line and Josey?,2018-12-30 03:26:38,Steep Falls,ME,Maine,Cumberland,43.7905,-70.6275
1079214558714175488,"Is @DominionEnergy the worst power company or what? How is it we have a significant power outage almost monthly? No storm tonight...what could it be? Hmm, how about keeping the trees off the lines since you are not smart enough to bury the lines in Virginia?",2018-12-30 03:16:16,Accord,MA,Massachusetts,Plymouth,42.1745,-70.8837
1079214389847379970,How I felt the other day when the power outage made the sky blue. https://www.instagram.com/p/Br_vvU3HKdlE3MlCr3zYUAfV27SwahEfvUO3QI0/?utm_source=ig_twitter_share&igshid=4u1frxe6ou3s …,2018-12-30 03:15:36,Harmony,RI,Rhode Island,Providence,41.8965,-71.6053
1079213547429810178,Yall im telling you that power outage is suspicious asf,2018-12-30 03:12:15,Glastonbury Center,CT,Connecticut,Hartford,41.7018,-72.6001
1079213363400331264,Skiers rescued after power outage brings Breckenridge lift to a halt - The Denver Channel https://www.thedenverchannel.com/news/local-news/skiers-rescued-after-power-outage-brings-breckenridge-lift-to-a-halt … via @GoogleNews,2018-12-30 03:11:31,West Springfield,MA,Massachusetts,Hampden,42.107,-72.6204
1079213228649984001,"Damn I just saw someone crash into a generator, blow it up and cause a power outage on the block.",2018-12-30 03:10:59,South Hooksett,NH,New Hampshire,Merrimack,43.0337,-71.4254
1079213060265406464,Omg power outage! Feeling: prehistoric,2018-12-30 03:10:19,Tiverton,RI,Rhode Island,Newport,41.6471,-71.1971
1079211595580956672,Power outage ,2018-12-30 03:04:29,Mansfield Center,CT,Connecticut,Tolland,41.7619,-72.1944
1079210469125181440,"Boston gas lines explosions. 
New York power plant fire.
911 outage.
",2018-12-30 03:00:01,Dennis,MA,Massachusetts,Barnstable,41.733,-70.1988
1079209997458919425,@CityPowerJhb any updates on Northgate power outage? Are there an ETA,2018-12-30 02:58:08,New Milford,CT,Connecticut,Litchfield,41.5844,-73.4064
1079209449800241157,@MSEDCL @PMCPune 1. Why there is power outage in early morning without prior information?  2. Why there is no schedule/intimation of scheduled load shedding if any??? Location:411009,2018-12-30 02:55:58,West Seboeis,ME,Maine,Penobscot,45.5292,-68.8787
1079209366048391170,"Interesting week in security and infrastructure... NYC power issues, government shutdown, CenturyLink outage, this... damn.",2018-12-30 02:55:38,Fairfield,ME,Maine,Somerset,44.5892,-69.6067
1079209149530062848,This + power outage in NYC + major West coast internet outage... interesting week in security and infrastructure. https://twitter.com/dangoodin001/status/1079181676058562560 …,2018-12-30 02:54:46,Winslow,ME,Maine,Kennebec,44.5277,-69.5768
1079208662705483776,Power Outage: 13:51: (1467 premises) - St Kilda East - ETA restoration: 5:40 PM today. - Poss cause: Suspected Cause - Under Investigation See https://outagemap.unitedenergy.com.au/  #vicPower,2018-12-30 02:52:50,East Brookfield,MA,Massachusetts,Worcester,42.2304,-72.0474
1079208531381899264,There is something coming. All these warnings about power outages. Prepping us,2018-12-30 02:52:19,North Hanover,MA,Massachusetts,Plymouth,42.1459,-70.8675
1079208514088849408,It’s our First Annual Christmas Party. Power outages delayed it but better late than never. #christmas #gingerbreadhouses #fun #friends #cookies #lovemydancers @ DanceWest Studios https://www.instagram.com/p/Br_tEe8HTjT/?utm_source=ig_twitter_share&igshid=15xq7ojme91c8 …,2018-12-30 02:52:15,East Falmouth,MA,Massachusetts,Barnstable,41.5707,-70.5556
1079208408157425664,"Brick Township PD : Update: JCP&L on scene and waiting for NJNG response for a gas leak.  L
Power outage may be longer than expected. 
http://nixle.us/AMXRA ",2018-12-30 02:51:49,Macwahoc,ME,Maine,Aroostook,45.6284,-68.2628
1079207644689182721,"Power outages here and over there!
#QAnonhttps://twitter.com/infinitechan/status/1079051038198509568 …",2018-12-30 02:48:47,Bellingham,MA,Massachusetts,Norfolk,42.094,-71.476
1079207313070833665,Oh no power outage #AMidnightKiss @AdelaideKane @TheCarlosPena,2018-12-30 02:47:28,Humarock,MA,Massachusetts,Plymouth,42.1362,-70.69
1079206232194514944,"Their arrogance will make them off guard. No way to call.  Power outages also take out any electrical alarm systems, internet takes out the rest. It's masterful.",2018-12-30 02:43:11,Madison,ME,Maine,Somerset,44.8003,-69.8655
1079205217319546880,"BeltwayBandit17

JPMorgan to Pay More Than $135M for Improper Handling of ADRs

Comms outage disrupts 911 service in parts of the country

Merkel, Macron demand RU release UKR seamen

TX land grab: How the federal gov’t abused its power to seize property for the border fence pic.twitter.com/kBuUwuPCUK",2018-12-30 02:39:09,Littleton Common,MA,Massachusetts,Middlesex,42.5352,-71.4727
1079204674018906113,"An Anon theory on what actually happened on 8ch today. Since when does a power outage allow the site to be visible in read-only format?

Personally, I think the power outage line was a cute nod to some other odd things from this week. #Astoria",2018-12-30 02:36:59,Newington,CT,Connecticut,Hartford,41.687,-72.7308
1079204635141787650,"I've a survivalist friend that thinks that this, the 911 outages, the Centurylink/Verizon/AT&T outages, and the Astoria, Queens power plant all are related to Russian hacking. I don't know if I believe all of it, but the cyberattack on the Newspapers, yes.",2018-12-30 02:36:50,Pine Rest,MA,Massachusetts,Middlesex,42.389,-71.437
1079204432653443074,"between the newspaper attack, the 911 outage and fails in power infrastructure (e.g. NYC transformer explosion) there is a chance that we are being attacked and we haven’t even realized it ",2018-12-30 02:36:02,South China,ME,Maine,Kennebec,44.3956,-69.5712
1079204245864398853,Houston. We have a problem. My monitor isn’t working. We had a power outage and I’m crossing my fingers that it didn’t fry my tv. But as of now idk if I’ll be streaming tonight. I have to figure out how to fix this issue. I’ll keep y’all posted !,2018-12-30 02:35:17,Newbury,VT,Vermont,Orange,44.0812,-72.0594
1079204095829766144,"bland pho, big power outage

tonight is fun",2018-12-30 02:34:41,Milton Mills,NH,New Hampshire,Strafford,43.5037,-70.9654
1079202644265070595,Y’all. I’m trying to watch bird box and power outages keep happening. ,2018-12-30 02:28:55,Topsfield,MA,Massachusetts,Essex,42.6393,-70.9551
1079202441260879873,"Senegal needs to improve its infrastructure, more particularly the improvement of electricity supply. Frequent power outages represent a source of waste with a high cost. 
#Kebetu",2018-12-30 02:28:07,Stonington,CT,Connecticut,New London,41.3344,-71.9033
1079201962438975488,Between wind storms and power outages I squeezed in some printing. #BelieveInFilm #printyourstuffpic.twitter.com/tKKvreY9eL,2018-12-30 02:26:13,Norway,ME,Maine,Oxford,44.2168,-70.5511
1079201845950717954,"In December 2015, GRU hackers plunged some 225,000 people into darkness after gaining access to Ukraine’s power grid, according to U.S. intelligence and private-sector analysts. It was the first known cyberattack to result in a power outage.",2018-12-30 02:25:45,Newfields,NH,New Hampshire,Rockingham,43.0354,-70.9391
1079201423336722433,"Third outage. I'm furious. I swear, literal baboons run the power system in my county.",2018-12-30 02:24:04,Russell,MA,Massachusetts,Hampden,42.1965,-72.8642
1079201187306471424,"So my baby Kido was really sick, he ate a sickperson meal(porridge?)
I hope DIYUE took good care of you. So it's possible that the speculation that DD was sick during the power outage was true, WY and Kido got sick but was never discussed in the show too. pic.twitter.com/TArK0tTPf3",2018-12-30 02:23:08,North Granby,CT,Connecticut,Hartford,42.0152,-72.844
1079201161700200449,"would love to, but it would show zeros since we have no internet service.
we've rebooted and power cycled all devices multiple times, your site says we have had outages in our area almost every day for a week.",2018-12-30 02:23:02,Suffield Depot,CT,Connecticut,Hartford,41.983,-72.6463
1079201118297690112,Squirrel causes power outage in parts of East Mountains https://www.kob.com/albuquerque-news/squirrel-causes-power-outage-in-parts-of-east-mountains-/5193849/?cat=500 …,2018-12-30 02:22:51,Oakland,ME,Maine,Kennebec,44.5499,-69.7078
1079201087595397121,"NIAC Surviving a Catastrophic Power Outage: How to Strengthen the Capabilities of the Nation - December 2018 

𝐑𝐄𝐀𝐃  https://www.dhs.gov/sites/default/files/publications/NIAC%20Catastrophic%20Power%20Outage%20Study_FINAL.pdf …

“How can the nation best prepare for & recover from a catastrophic power outage, regardless of the cause?” pic.twitter.com/jkzkPZvj1p",2018-12-30 02:22:44,Kent Park,MA,Massachusetts,Plymouth,42.1084,-70.6898
1079200593162321921,"In post-soviet times the mafia (aka govt) would knock on the door of a thriving business & make an ""offer"" of cents on the $. If the owner refused they were informed there would be power & water ""outages"" or road closed, etc. Taxes already extortion level. True story.",2018-12-30 02:20:46,Malden,MA,Massachusetts,Middlesex,42.4305,-71.0576
1079200222629179392,"Surviving a Catastrophic Power Outage
https://www.dhs.gov/sites/default/files/publications/NIAC%20Catastrophic%20Power%20Outage%20Study_508%20FINAL.pdf …pic.twitter.com/zE424JAij2",2018-12-30 02:19:18,Hanover,NH,New Hampshire,Grafton,43.7068,-72.2774
1079199829467705344,I just had two consecutive power outages at my dorm building within minutes of each other and I'm pissed,2018-12-30 02:17:44,Esmond,RI,Rhode Island,Providence,41.8723,-71.4945
1079199650870059008,"""EMP"" the only devices that currently exist with this effect are nukes, so I think that power outage would be the least of their problems in that case.",2018-12-30 02:17:01,Bliss Corner,MA,Massachusetts,Bristol,41.6054,-70.9421
1079198774151516160,The 8 chan servers were hit with a power outage yesterday. Maybe some people are getting nervous!,2018-12-30 02:13:32,Granby,MA,Massachusetts,Hampshire,42.2633,-72.5243
1079198298735562752,"We are aware of power outages in Rock Springs, WY affecting approximately 1095 customers. The cause of the outage is under investigation. The estimated time of restoration is 9:30pm. For continuous updates, visit http://rockymountainpower.net/wy-map  or call us at 1-877-508-5088.",2018-12-30 02:11:39,Eagle Lake,ME,Maine,Aroostook,47.0347,-68.5888
1079197819800641537,"Wasn't there a recent story about a huge snake that caused a power outage from being electrocuted as well!?!?
THE REPTILES HAVE RISEN UP!!!",2018-12-30 02:09:45,Island Pond,VT,Vermont,Essex,44.8125,-71.8862
1079196280692322304,Power Outage - Happy Home Tips #emergencyhttps://pioneerthinking.com/power-outage-happy-home-tips …,2018-12-30 02:03:38,North Cohasset,MA,Massachusetts,Norfolk,42.2584,-70.8425
1079195435942797312,"I’m hoping a power outage, maybe that will help ",2018-12-30 02:00:17,Hartland,ME,Maine,Somerset,44.8815,-69.4585
1079195362475298816,Love having a power outage mid shower ,2018-12-30 01:59:59,Pepperell,MA,Massachusetts,Middlesex,42.6695,-71.5905
1079194766166892544,#POWER OUTAGE: 146 customers in Rigby are currently without power while crews work to fix a cracked power pole. https://www.localnews8.com/news/breaking-news/some-rigby-customers-without-power-because-of-cracked-power-pole/956646794 …,2018-12-30 01:57:37,Sherman Station,ME,Maine,Penobscot,45.8992,-68.4295
1079194241656442881,anyone else in sacramento get a power outage all the sudden?? my whole neighborhood just went black,2018-12-30 01:55:32,Seabrook Beach,NH,New Hampshire,Rockingham,42.8852,-70.8236
1079193424824274949,@OU_Football needs a stadium power outage to catch is breath.   @AlabamaFTBL #RollTide #deephole #lol,2018-12-30 01:52:17,Smyrna Mills,ME,Maine,Aroostook,46.1295,-68.1642
1079193189288837120,Sudden complete power outage while sewing? Why not,2018-12-30 01:51:21,Dixfield,ME,Maine,Oxford,44.5369,-70.4502
1079192145163141125,Power Outage http://bit.ly/2s2G18s ,2018-12-30 01:47:12,Hallowell,ME,Maine,Kennebec,44.2905,-69.8141
1079191394005053440,"So, power “incidents”, 911 outages and cyberattacks on the press. Cool, cool. Cool. Yeah everything is fine. https://twitter.com/mattdpearce/status/1079174289541099520 …",2018-12-30 01:44:13,Lynn,MA,Massachusetts,Essex,42.4778,-70.9662
1079190332477243392,"By powering essential lifesaving equipment in remote & mobile clinics, & by sustaining hospitals during natural disasters & other power outages, solar energy is saving lives around the world http://bit.ly/2qvEJCb  #Renewables4Healthcare",2018-12-30 01:40:00,North Grosvenor Dale,CT,Connecticut,Windham,41.9862,-71.9034
1079190048854155264,Huge thanks to @NFPower for your quick response to my localized outage at Bonne Bay Pond. The two guys who showed up on skidoo’s were extremely professional and quick to get our power back on.,2018-12-30 01:38:52,West Concord,MA,Massachusetts,Middlesex,42.4518,-71.4035
1079189371054481408,Another power outage in #Seattle. But there’s no windstorm... Anyone else??,2018-12-30 01:36:11,Wilbraham,MA,Massachusetts,Hampden,42.1341,-72.4345
1079189089746731010,"After suffering more short power outages and seeing folks without power for over a week, I built a little rocket stove for less than $60.  Our fireplace insert can heat the house but it's not practical to cook on. My camp stove would last 3 days. This thing can burn any fuel. pic.twitter.com/7KyzqNBL7n",2018-12-30 01:35:04,Alfred,ME,Maine,York,43.4767,-70.72
1079188926089314306,"Trader Joe's in Metairie hit with power outage, donates 5 tons of food to Second Harvest https://www.wdsu.com/article/trader-joes-in-metairie-hit-with-power-outage-donates-5-tons-of-food-to-second-harvest/25695317 …",2018-12-30 01:34:24,Kittery,ME,Maine,York,43.0918,-70.7374
1079188478120865792,DNE ElectricAll doing the 400 amp generator with dual transfer cases. Give us a call to setup a free consultation on how a generac can power your house during the next power outage,2018-12-30 01:32:38,Fair Haven,VT,Vermont,Rutland,43.5928,-73.2694
1079188260650446848,"A batch of nodes is currently affected by a power outage in our Amsterdam region, which also causes our website to be unreachable. We're working with on-site technicians to resolve the situation as soon as possible. We apologise for the inconvenience.",2018-12-30 01:31:46,River Pines,MA,Massachusetts,Middlesex,42.56399999999999,-71.2884
1079188028860465152,Fuck you power outage,2018-12-30 01:30:51,Hingham,MA,Massachusetts,Plymouth,42.2366,-70.8879
1079187912984588289,Four Seasons Town Centre Reopens After Car Crash Caused a 5 Hour Power Outage http://www.wfmynews2.com/article/news/local/four-seasons-town-centre-reopens-after-car-crash-caused-a-5-hour-power-outage/83-eec037cd-136b-4ecb-9af0-69b004c13138?utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5c281fab04d30121fc0232ab&utm_medium=trueAnthem&utm_source=twitter …,2018-12-30 01:30:23,Lisbon,NH,New Hampshire,Grafton,44.2125,-71.9087
1079187860081672199,ALERT: Interstate 5 both NB and SB Weed Rest Areas are CLOSED until 8 a.m. due to a power outage.,2018-12-30 01:30:10,Waltham,MA,Massachusetts,Middlesex,42.3889,-71.2423
1079186382763872256,MORE than 1000 homes on the southern Gold Coast are without power this morning after an outage. https://www.goldcoastbulletin.com.au/news/gold-coast/power-outage-gold-coast-more-than-100-gold-coast-homes-without-power/news-story/89024f839b1dcf63f3c417dc7a019f98 …,2018-12-30 01:24:18,Hampton,NH,New Hampshire,Rockingham,42.9428,-70.8261
1079185449011142656,"EMP airports/power outage/surge
#Qanonpic.twitter.com/WlgQtSgSpP",2018-12-30 01:20:35,East Brookfield,MA,Massachusetts,Worcester,42.2304,-72.0474
1079185222183387136,Don't forget the POWER OUTAGE !,2018-12-30 01:19:41,Abington,MA,Massachusetts,Plymouth,42.1181,-70.959
1079182497500487680,"NWS is forecasting windy & cold conditions thru Wed (Jan 2), peaking late on New Year's Eve. Potential for downed trees, power lines, & outages in some areas. For more info go to: https://inws.ncep.noaa.gov/a/a.php?i=28671866 …pic.twitter.com/DdioAZWXoG",2018-12-30 01:08:52,Cabot,VT,Vermont,Washington,44.4049,-72.3116
1079181507347005441,Great idea for cities in eastern Canada prone to large snow storms and consequently power outages,2018-12-30 01:04:56,Medfield,MA,Massachusetts,Norfolk,42.187,-71.3032
